selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_p_gamma,C_{p\gamma},TxTy,enhanced_region_0,0,1,9.9998665476180648e-01,9.9999999999999989e-01,0.0000000000000000e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9629592675056502e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,1.5630124787261473e-11,1.4703866372218043e-10,-1.1458340277695557e-02,9.8614342077340467e-01,5.1511640886851423e-03,1.8000000000000000e+02,1.1122088186332075e+00,1.1064796485023014e+00,1.1122088186332075e+00,1.1064796485023014e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3766174997436120e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4642220752467368e-14,3.5104068887865130e-12,8.8949753703077798e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998666423156823e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998665473727100e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8189443007354811e-13,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0897766983839503e-13,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9851402097005693e-15,6.9848006587385156e-12,1.3783938459054003e-04,0.0000000000000000e+00,1.3783938493293807e-04,1.3783938493293807e-04,3.4923634664901115e-12,3.5104419435269018e-12,9.9998666423618132e-01,0.0000000000000000e+00,9.9998666423679095e-01,9.9998666423679095e-01,3.4776836148796256e-12,3.4961903365436323e-12,9.9998594126727391e-01,0.0000000000000000e+00,9.9998594381652450e-01,9.9998594381652439e-01,0.0000000000000000e+00,7.4926818655757232e-11,9.9998666421843252e-01,5.1644311754498887e-03,9.9999999999999978e-01,9.9999999999999978e-01,2.5282890798311586e-11,0.0000000000000000e+00,9.9998665476180648e-01,5.1644311723972455e-03,9.9999999052500077e-01,9.9999999052500077e-01
C_p_gamma,C_{p\gamma},TxTy,enhanced_region_0,0,2,9.9994366667628354e-01,1.0000000000000002e+00,9.8174770424681146e-02,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9635207523893667e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.6689710972195777e+00,6.0372581349243189e-04,5.4095761771096604e-03,-1.1406493396054677e-02,9.9084343748922010e-01,5.4081781699406601e-03,1.7500959926642400e+02,1.1095310239388811e+00,1.1041296401473979e+00,1.1095310239388811e+00,1.1041296401473979e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4422655016520177e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3574132246079147e-08,0.0000000000000000e+00,7.4409758391187197e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9993021780133373e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9994366668842005e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6705010082400503e-07,5.7066217880816158e-08,1.4802322480624066e-02,1.7568209949957721e-07,1.4802322481574230e-02,1.4802322480741694e-02,1.1119623384443572e-07,1.1257600340000754e-07,9.9997068785497800e-01,2.1073424255447017e-07,9.9997069661556370e-01,9.9997069661556404e-01,5.5085039041730060e-08,5.5132801056022595e-08,9.9995714208340603e-01,1.7249341164216735e-07,9.9995714209909425e-01,9.9995714209909425e-01,1.3208504599983989e-06,5.6385775319309564e-05,9.9993021172335017e-01,9.2080385837362104e-03,9.9997261337675303e-01,9.9997261496560208e-01,5.1878949106127694e-03,5.1882276630357740e-03,9.9994366667628354e-01,1.1813510324741816e-02,9.9999998882210728e-01,9.9999999041563892e-01
C_p_gamma,C_{p\gamma},TxTy,enhanced_region_1,1,1,9.9946060908748213e-01,1.0000000000000000e+00,0.0000000000000000e+00,electron,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1525279301785658e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,2.9027236444186537e-10,4.3524117724280966e-10,-2.8755870733267042e-01,1.5467670290993156e+00,3.2318425946335216e-02,1.8000000000000000e+02,4.4488352745328301e+00,4.3050559210113786e+00,4.4488352745328301e+00,4.3050559210113786e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8940050012916085e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9107238115671219e-16,5.6578320187450528e-12,2.1617322354394730e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9946060909609014e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9946060908752732e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4577916919456489e-17,1.0955805258514516e-11,2.0430826064617856e-06,2.1073424255447017e-08,2.0431442857983840e-06,2.0431442857983840e-06,5.4749816443124651e-12,5.6578316051694281e-12,9.9946060909766021e-01,0.0000000000000000e+00,9.9946060909775969e-01,9.9946060909775969e-01,5.4755751466287333e-12,5.6584518999934693e-12,9.9946054197348722e-01,0.0000000000000000e+00,9.9946054689610264e-01,9.9946054689610275e-01,0.0000000000000000e+00,3.3464897519763781e-13,9.9946060908852508e-01,3.2840384619873077e-02,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9946060908748213e-01,3.2840384619518111e-02,9.9999999999821787e-01,9.9999999999821787e-01
C_p_gamma,C_{p\gamma},TxTy,enhanced_region_1,1,2,9.9937343806173629e-01,1.0000000000000004e+00,9.8174770424681146e-02,electron,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1539815346971753e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.4726215563702154e+00,9.9385887668480225e-03,1.4459846219730722e-02,-2.8653658896603262e-01,1.5572286798089019e+00,3.3307001224698186e-02,1.7698628218395910e+02,4.4381240957555246e+00,4.2998250956560282e+00,4.4381240957555246e+00,4.2998250956560282e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4370664417643386e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5067908775116774e-08,1.7393176683798788e-07,7.4370653454524319e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9937235031564675e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9937343745085416e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6256458819718698e-07,3.7486954343755388e-07,1.4386699194137743e-02,4.1025578671503677e-07,1.4386699297860021e-02,1.4386699301826563e-02,9.5541518395526291e-08,1.0359147879176440e-07,9.9911788165174142e-01,5.6506649332817021e-07,9.9911788165182114e-01,9.9911788165182192e-01,1.6962515464345990e-07,1.7670618384742417e-07,9.9939994636303098e-01,6.4092317723055388e-07,9.9939995751012978e-01,9.9939995751013122e-01,3.7188462995783772e-05,8.9450286617185246e-05,9.9937235609026742e-01,3.4687478029898869e-02,9.9997415928973754e-01,9.9997416259909733e-01,1.4748726469112315e-03,1.4771177717095574e-03,9.9937343806173629e-01,3.5424640496374567e-02,9.9999999599026823e-01,9.9999999930406169e-01
C_p_gamma,C_{p\gamma},TxTy,enhanced_region_2,2,1,9.8912177790582390e-01,9.9999999999999978e-01,1.3744467859455343e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0610691271612751e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.9452431127404308e+00,6.3173555818655816e-02,6.3531616292797397e-02,-4.2953477168992341e-03,1.8110345026606467e+00,4.8185892181701856e-02,1.0787892119724653e+02,6.6459500351038681e-01,6.9403410756117645e-01,6.6459500351038681e-01,6.9403410756117645e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2224910002773928e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1336918890943499e-07,9.7231852051384729e-07,1.2224835411548766e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8434387432746850e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8912178010283891e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3967611386144024e-05,4.7789482671720222e-06,2.3312812514054587e-01,4.4345465156542736e-05,2.3312813083060621e-01,2.3312812673347702e-01,1.7016296733149443e-05,2.1167815249554221e-05,9.9128173311992118e-01,3.6806604150216372e-05,9.9128173350010063e-01,9.9128173358005855e-01,2.3452514143979536e-05,2.3060018581819327e-05,9.9188580357149658e-01,3.9869916243089118e-05,9.9188581381247265e-01,9.9188581380326990e-01,1.2312917966144174e-04,1.4564204928332110e-02,9.8434539920411035e-01,1.3241285041223685e-01,9.9310469252959166e-01,9.9321147367629281e-01,9.7103961611944165e-02,9.8193327690589693e-02,9.8912177790582390e-01,1.7625863237575942e-01,9.9989352803765674e-01,9.9999990828033403e-01
C_p_gamma,C_{p\gamma},TxTy,enhanced_region_3,3,1,9.8912177612771335e-01,1.0000000000000000e+00,1.3744467859455345e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0610691271612751e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.9634954084936207e-01,6.3173555818655677e-02,6.3531616292797272e-02,-4.2953477168992341e-03,1.8110345026606467e+00,4.8185892181701856e-02,1.0787892119724651e+02,6.6459500351038658e-01,6.9403410756117623e-01,6.6459500351038658e-01,6.9403410756117623e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2224910002801405e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1336918900701827e-07,9.7231899077768917e-07,1.2224835403285968e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8434387800690426e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8912178010284668e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3967609080815529e-05,4.7789484092591301e-06,2.3312812665606705e-01,4.4345470163697169e-05,2.3312813083055670e-01,2.3312812673342795e-01,3.0827516447959479e-05,2.3209008019827103e-05,9.7557945610615160e-01,4.4076974883500921e-05,9.7557946646557636e-01,9.7557946625458514e-01,2.3452514763056327e-05,2.3060018456761726e-05,9.9188580147183192e-01,3.9869902320019755e-05,9.9188581381247298e-01,9.9188581380327023e-01,1.2312616945100202e-04,1.4564208993721973e-02,9.8434539997966974e-01,1.3241285041223097e-01,9.9310469252959732e-01,9.9321147367629825e-01,9.7103962653410897e-02,9.8193294555699695e-02,9.8912177612771335e-01,1.7625861941579438e-01,9.9989353232326572e-01,9.9999991046965353e-01
