selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_lepton_min,phi_in_lepton_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_lepton_gamma_deg_min,theta_lepton_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_lepton_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_lepton_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_e_p,C_{ep},lepton_electron_Tx_proton_Tx,enhanced_region_0,0,25,9.9293485576455121e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,3.1305168069599549e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.9452431127404310e-01,2.7488935718910690e+00,1.8936878928844006e+01,1.9685070695467285e+01,9.5804196998369651e-01,9.9439285490788254e-01,-1.8236323986143336e+01,-1.7482167033908716e+01,9.9084343748921999e-01,1.7091961154663595e+00,9.5785187509326342e-01,9.5929784761815717e-01,1.1330866958206360e+02,1.7500959926642400e+02,3.0293039363973762e+00,3.1305168069599549e+00,2.6778093683152131e-03,3.9467582980516142e-01,7.4495330115559610e-01,1.1041296401473979e+00,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9635207523893667e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,1.4726215563702154e+00,1.9685070695467285e+01,9.9439285490788254e-01,-1.7482167033908716e+01,9.9084343748921999e-01,9.5929784761815717e-01,1.7500959926642400e+02,2.6778093683152548e-03,1.1041296401473977e+00,2.6778093683152548e-03,1.1041296401473977e+00
C_e_p,C_{ep},lepton_electron_Tx_proton_Tx,enhanced_region_1,1,24,9.9293472706446495e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,3.1291855281789926e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.5342917352885173e+00,5.8904862254808616e+00,1.7572825995591625e+01,1.8222716696697674e+01,8.8367591638146037e-01,9.2040258367733041e-01,-1.9785856202904373e+01,-1.9017211050943317e+01,2.4557643561140892e+00,3.1930708772195886e+00,9.5942223799845083e-01,9.6365832159534837e-01,6.3358759219284222e+00,7.3954781015849605e+01,3.0289354723679933e+00,3.1291855281789926e+00,7.6891635795649083e-01,1.1095310239388811e+00,3.0159202825067954e-03,3.7166918083364953e-01,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2237119569260306e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,4.6142142099600090e+00,1.7572825995591625e+01,8.8367591638146037e-01,-1.9785856202904373e+01,3.1930708772195886e+00,9.6365832159534837e-01,6.3358759219284222e+00,1.1095310239388811e+00,3.0159202825068001e-03,1.1095310239388811e+00,3.0159202825068001e-03
C_e_p,C_{ep},lepton_electron_Tx_proton_Tx,enhanced_region_2,2,16,9.9290768454273237e-01,9.9999999999999967e-01,high_s_high_theta_in_low_Egamma,3.0293039363973762e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.6689710972195773e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.6507188014663878e+00,3.4361169648638361e+00,1.8320764071449386e+01,1.9179307739150047e+01,9.2573984071417770e-01,9.6776373788620795e-01,-1.8906209803729777e+01,-1.7993211521727375e+01,1.5187077714311843e+00,2.3494824430578483e+00,9.5785187509326331e-01,9.6194820899749189e-01,7.9774552021242897e+01,1.2399575620481842e+02,3.0222348969287758e+00,3.0391286282338257e+00,2.4714936446256025e-01,7.1753300350203486e-01,4.2481013736181789e-01,8.4019747317395010e-01,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0490022004585704e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.8470683423157501e+00,1.8936878928844006e+01,9.5804196998369673e-01,-1.8236323986143336e+01,1.7091961154663595e+00,9.5785187509326331e-01,1.1330866958206360e+02,3.9467582980516164e-01,7.4495330115559610e-01,3.9467582980516164e-01,7.4495330115559610e-01
C_e_p,C_{ep},lepton_electron_Tx_proton_Tx,enhanced_region_3,3,15,9.9290658724808867e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,3.0255360770364614e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.5000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,1.8320764071449386e+01,1.9179307739150047e+01,9.2573984071417748e-01,9.6776373788620795e-01,-1.8906209803729777e+01,-1.7993211521727375e+01,1.5187077714311843e+00,2.3494824430578483e+00,9.5789108773063625e-01,9.6194820899749189e-01,7.9774552021242869e+01,1.2399575620481842e+02,3.0222348969287758e+00,3.0391286282338257e+00,2.4714936446256019e-01,7.1753300350203486e-01,4.2481013736181766e-01,8.4019747317394988e-01,electron,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1246739387158158e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,5.9886609959055432e+00,1.8320764071449386e+01,9.2573984071417748e-01,-1.8906209803729777e+01,2.3494824430578465e+00,9.5902320047137557e-01,7.9774552021242869e+01,7.1753300350203486e-01,4.2481013736181766e-01,7.1753300350203486e-01,4.2481013736181766e-01
