spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,2,-1,1,-1,1,-1,-1,1,-5.7355635536165419e-04,-1.6564078674255610e-03,1.7528987181366295e-03,-1.9041400384511209e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,2,-1,1,-1,2,-1,1,-1,2.3112569787837177e-02,4.0101533638759737e-19,2.3112569787837177e-02,1.7350530039226914e-17
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,2,-1,1,-1,3,-1,1,1,-2.6867252512160671e-03,-2.2095536851124926e-02,2.2258284779266835e-02,-1.6917981356873226e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,2,-1,1,-1,4,1,-1,-1,4.2900625226830418e-04,-1.2471563453522873e-03,1.3188803259726674e-03,-1.2394878216084209e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,2,-1,1,-1,5,1,-1,1,-4.3901179488942336e-19,4.3901179488942336e-19,6.2085643437437795e-19,2.3561944901923448e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,2,-1,1,-1,6,1,1,-1,-3.6253140985540236e-02,-5.0381893799738460e-03,3.6601551654894884e-02,-3.0035046090188007e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,2,-1,1,-1,7,1,1,1,-2.6421756657680831e-02,5.1897719879315574e-02,5.8236436648799246e-02,2.0417070072725818e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,3,-1,1,1,0,-1,-1,-1,6.6137049449461246e-03,-1.2369329248022492e-03,6.7283799059851450e-03,-1.8488973764475772e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,3,-1,1,1,1,-1,-1,1,2.0512484828030457e-03,-2.4055080337631271e-03,3.1613429486059782e-03,-8.6471958262253124e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,3,-1,1,1,2,-1,1,-1,-2.6867252512160671e-03,2.2095536851124926e-02,2.2258284779266835e-02,1.6917981356873226e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,3,-1,1,1,3,-1,1,1,2.1510835497436199e-02,-1.5828218101652935e-19,2.1510835497436199e-02,-7.3582535199711069e-18
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03,3,-1,1,1,4,1,-1,-1,-8.7802358977884672e-19,-6.5851769233413504e-19,1.0975294872235585e-18,-2.4980915447965089e+00
