Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,3,-1,1,1,6,1,1,-1,-3.7653554074109312e-18,2.5942890495772745e-18,4.5725525712533142e-18,2.5382948052582113e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,3,-1,1,1,7,1,1,1,-2.2671013204505214e-17,3.6526621074966504e-17,4.2990334807640624e-17,2.1262765707901998e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,0,-1,-1,-1,2.2041012274653167e-17,2.7658150840019659e-17,3.5366361559830998e-17,8.9794336165374500e-01
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,1,-1,-1,1,1.0777558313583312e-17,2.9291322926823097e-18,1.1168508369102970e-17,2.6537079253250656e-01
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,2,-1,1,-1,7.4088238847475150e-18,6.6197064530430365e-19,7.4383382882502631e-18,8.9112319274625387e-02
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,3,-1,1,1,-2.5083249179961341e-18,9.4625943648050647e-19,2.6808768743395732e-18,2.7808529837133866e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,4,1,-1,-1,5.0956031806269828e-02,4.1731553406495783e-20,5.0956031806269828e-02,8.1897180622610749e-19
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,5,1,-1,1,-2.5110002673985596e-02,5.6396765134971015e-02,6.1734166812038908e-02,1.9896834133560048e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,6,1,1,-1,5.6817248492036197e-03,-2.5947284981294647e-02,2.6562070611354391e-02,-1.3552269233420433e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,4,1,-1,-1,7,1,1,1,6.1397238562435966e-03,-1.9198654238763455e-03,6.4328914398365722e-03,-3.0306317334884592e-01
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,0,-1,-1,-1,-1.1735520898811116e-17,-1.4315884642630817e-17,1.8511266943878944e-17,-2.2574675833710089e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,1,-1,-1,1,-9.2114235349475537e-18,-1.6660889389528978e-17,1.9037740380368280e-17,-2.0758457287631877e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,2,-1,1,-1,-3.4253483172951386e-18,1.4429787238051214e-17,1.4830771080096351e-17,1.8038628874681186e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,3,-1,1,1,1.7269913872824541e-17,-5.4913056706724265e-19,1.7278642005506832e-17,-3.1786239229797501e-02
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,4,1,-1,-1,-2.5110002673985596e-02,-5.6396765134971015e-02,6.1734166812038908e-02,-1.9896834133560048e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,5,1,-1,1,1.1645012972789894e-01,-4.1050061891209778e-19,1.1645012972789894e-01,-3.5251194641971337e-18
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,6,1,1,-1,-1.8609151787128450e-02,2.1266938757526437e-02,2.8259214680397014e-02,2.2896417824782671e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,5,1,-1,1,7,1,1,1,-7.3626266049616224e-02,8.4543694047995457e-02,1.1210915776906868e-01,2.2872803950397467e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,6,1,1,-1,0,-1,-1,-1,-4.6594378442615285e-18,8.5621361393197779e-18,9.7478477774728460e-18,2.0691687534857293e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,6,1,1,-1,1,-1,-1,1,3.8132510294265652e-18,1.0576756894594034e-17,1.1243161024407914e-17,1.2247705563191429e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,6,1,1,-1,2,-1,1,-1,1.1647274429131142e-17,8.6713996130655163e-18,1.4520749735360256e-17,6.3997201598939535e-01
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,6,1,1,-1,3,-1,1,1,-3.7653554074109296e-18,-2.5942890495772749e-18,4.5725525712533135e-18,-2.5382948052582113e+00
4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581039e+02,9.9999999999999989e-01,True,1,1,7.7965986052230521e-17,1.5374555162344978e-16,1.6040429111622734e-01,2.1073424255447017e-08,1.6040429268326972e-01,1.6040429268327111e-01,3.9031969522104088e-09,4.4408920985006271e-16,5.0272064983092335e-10,5.0272109392013320e-10,6,1,1,-1,4,1,-1,-1,5.6817248492036189e-03,2.5947284981294647e-02,2.6562070611354391e-02,1.3552269233420433e+00
