canonical_index,state,lepton,retained_component_count,polarization_cluster_number,detail_id,selected_observable,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,qOut,theta_p_out,theta_gamma_out,phi_p_out,phi_gamma_out
11,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_35,dGHZ,2.6363609623313204e-08,1.0000000000000002,0.8624705247287553,0.8624640834866759,4.999901988196996,2.0321456688970074,0.0048767287375849665,3.141592653589793,6.282932088632674,3.50676912702538
12,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_44,dGHZ,2.6542832215294197e-08,1.0000000000000004,0.7047758316532478,0.7047577630200788,5.0,2.032789023977349,2.3848392394659808e-05,3.141592653589793,2.7285493865817085,3.488582548897945
13,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_46,dGHZ,2.6665119178664685e-08,1.0,0.7832385199554501,0.7832450529035127,4.998438185684446,2.0297440921098415,3.141592653589793,3.141592653589793,3.1472439634140073,5.248345579437999
14,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_47,dGHZ,2.666898402041265e-08,1.0,0.7759645626213365,0.7759510165550907,5.0,2.0411458761845243,0.00015339807878856412,3.141592653589793,5.835084914686173,1.612180747461698
15,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_57,dGHZ,2.7217623631025366e-08,1.0,0.8462082084833705,0.8462025665914293,5.0,2.0663636668403833,0.0004050733654647387,3.141592653589793,5.491386302214705,2.2810901112349438
16,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_58,dGHZ,2.725801390086678e-08,1.0,1.0707816015915725,1.0707773463005341,5.0,0.9284103387468653,3.141592653589793,3.141592653589793,3.314720266634147,3.878889417056776
17,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_61,dGHZ,2.7516278282308457e-08,0.9999999999999997,0.8809307853991818,0.8809114494304293,4.9990349245870975,2.0644350947112486,0.00015339807878856412,3.141592653589793,0.00031441573615169973,3.075241808700263
18,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_65,dGHZ,2.783290874004366e-08,1.0000000000000004,0.5734809023968297,0.5734677142245177,4.999999658427877,2.0672424855444063,2.177553105451343e-06,3.141592653589793,3.1799959351674167,2.241283496221508
19,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_69,dGHZ,2.834833120860681e-08,1.0,0.8215848154560721,0.8215632451448505,4.9119423508419455,2.0256027605526308,0.0009185497069092357,3.141592653589793,4.903824254502175,3.1374447023180694
20,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_71,dGHZ,2.8751643138684113e-08,0.9999999999999999,0.6128182706531888,0.9579561561118437,4.965667746997283,0.37317217080498283,3.141592653589793,0.0,1.6960196671079606,3.1724731292540884
21,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_72,dGHZ,2.9084812688785582e-08,1.0,0.7910828360973529,0.7910722952538296,4.9985716254010875,2.1586286329109092,0.00010173185139168314,3.141592653589793,1.7087538468514418,4.118012587817857
22,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_75,dGHZ,2.947427646207113e-08,1.0,1.115018062208057,1.1150063328040496,5.0,1.2488996986199095,3.141592653589793,3.141592653589793,1.491339440598117,5.219545836004174
23,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_76,dGHZ,2.9516845638649636e-08,1.0,0.7761742569896397,0.776154153377691,4.760711634496454,1.8847771900433266,3.141592653589793,3.141592653589793,6.276008080081927,6.271713701271058
24,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_79,dGHZ,3.0139886140726796e-08,1.0,0.7640517775718277,0.7640442182881088,4.729607733891964,1.8826578820689273,3.141592653589793,3.141592653589793,0.05682762492601491,1.3577702751153904
25,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_83,dGHZ,3.056906595764916e-08,0.9999999999999999,0.7495257465928985,0.7495225225014135,4.633307433124552,1.847695654986626,0.01612006944874893,3.141592653589793,3.2356479523724544,3.102795741801425
26,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_95,dGHZ,3.404415106624961e-08,0.9999999999999999,0.8319155760715025,0.8319069450048632,4.522914917702348,1.7943493271257374,0.037449176125570374,3.141592653589793,3.150378798811722,5.617153673194783
27,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_104,dGHZ,3.8007185815447135e-08,1.0,0.7981875817138945,0.7981776476742029,4.290564290583082,1.6667181557793855,3.138019647780081,3.141592653589793,0.0677099501553792,3.8667775651814003
28,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_112,dGHZ,4.1402859882381923e-08,1.0,0.7523389009380222,0.7523596533677813,4.433641678938574,1.9157377598766854,7.669903939428206e-05,3.141592653589793,1.1489402027821614,4.373239406570776
29,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_113,dGHZ,4.249007730792982e-08,1.0,0.8394816506749215,0.8394633021261723,4.159119916554726,1.658373302902218,0.0004005507301151866,3.141592653589793,5.581748007460757,4.121016232166104
30,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_114,dGHZ,4.296062757897695e-08,1.0000000000000002,0.9444564947227331,0.6263641886452525,4.980612402425912,1.067412546865471,3.141592653589793,0.0,2.705251609547479,5.755525069634262
31,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_115,dGHZ,4.307555436962593e-08,0.9999999999999997,0.7645251773814657,0.7645404411922759,4.067101718870215,1.564265492738804,3.119338492198818,3.141592653589793,3.1422321397661914,3.840502736885379
32,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_121,dGHZ,4.7519806218964855e-08,1.0,0.804097347456525,0.8041055861330192,3.9105994698349162,1.4805395600084177,3.141592653589793,3.141592653589793,3.391832222302072,3.2107937340527104
33,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_126,dGHZ,4.958182326595648e-08,1.0,0.7932448378443191,0.7932762692446662,3.7887134074115707,1.4251580870020044,2.9679418037363137,3.141592653589793,3.1659384106781627,3.0289023376672506
34,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_129,dGHZ,5.227699245823892e-08,1.0,0.8904033445800444,0.8903946237231389,3.788227351264858,1.4128996370967193,3.1395494530777164,3.141592653589793,3.1447366049882417,3.3006293181412203
35,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_135,dGHZ,5.615436615403375e-08,0.9999999999999998,1.3218648617362458,1.3218678281735878,4.936688658246109,1.9997327869505483,0.03971537126955383,3.141592653589793,0.00030992781191499876,3.6468418789070327
36,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_138,dGHZ,6.563336039726295e-08,0.9999999999999997,0.8347447425868847,0.8347325572572606,3.432033998774913,1.2465136161629757,3.0608425690141483,3.141592653589793,3.170933295214156,2.785448740372602
37,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_139,dGHZ,6.734702637850792e-08,1.0,0.40504112590439584,0.40503482900850346,3.856707463870312,1.459645683735745,0.004908738521234052,3.141592653589793,0.023534929781983335,1.2729468646548578
38,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_140,dGHZ,7.051600467957682e-08,0.9999999999999999,0.5708092850188842,0.5707993544527078,3.5173110468360975,1.2997994315444181,0.006357351385945466,3.141592653589793,6.28238791144431,5.734202414779895
39,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_146,dGHZ,7.9424972096343e-08,1.0000000000000004,0.15440537890729067,0.15439575677107373,4.999389715563864,1.6309498408725287,3.141565811949468,3.141592653589793,0.00041671227350198085,2.694826021769048
40,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_149,dGHZ,8.400532229933129e-08,1.0,0.7906242692768563,0.7801646542847732,4.655463065810744,1.5372616839921214,3.141592653589793,0.0,5.629467122850925,0.05416823592897329
41,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_151,dGHZ,8.547566748292259e-08,1.0000000000000002,0.1570796326794898,0.15707963267948966,5.0,2.0324172060904195,0.009817477042468103,3.141592653589793,0.009817477042468103,0.0
42,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_152,dGHZ,8.637868550174668e-08,1.0,0.6907532758777737,0.8800337271517336,5.0,1.7739664043385912,3.141592653589793,0.0,2.42355841219547,5.974227701049238
43,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_163,dGHZ,1.1896791148187132e-07,1.0,0.3172397302862333,1.2535405778707764,4.238363477127624,1.0964733348188624,3.141592653589793,0.0,1.2670825880867795,1.4565173522142816
44,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_165,dGHZ,1.2083544047612335e-07,1.0,0.4093072409248319,0.40933058999156885,3.0286049309300456,1.04526805975261,2.810940328581979,3.141592653589793,3.154202968284737,1.8781852196351776
45,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_170,dGHZ,1.9476070839595268e-07,0.9999999999999998,0.18329381876002118,0.18329532018302871,3.0476127348151762,0.21497480720680076,3.141592653589793,3.141592653589793,5.388651689803242,4.884046863534055
46,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_172,dGHZ,2.1503374658556708e-07,1.0,0.7456733324861197,0.7457249253086092,2.24547570090622,0.6539498372654479,0.024493579781336827,3.141592653589793,1.330047615446539,2.8659256111601716
47,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_193,dGHZ,1.774964567389015e-05,0.9999999999999998,0.24273564219746996,1.336022508783866,2.867566753561568,1.2201762287671867,0.0035205335553405845,3.1108411550793984,6.283174233591474,3.141579469010216
48,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_198,dGHZ,2.0282516553315336e-05,1.0000000000000002,0.31842077679374553,1.226047573994727,1.6192189631927891,0.4912311676496532,0.005090941417047757,3.1188904888378364,3.141565094653256,3.1415920152163994
49,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_203,dGHZ,2.341280437556282e-05,0.9999999999999998,0.642676852903207,0.9352928225169135,4.9856384192958,2.388916491364632,0.00019107084426568164,3.1277482204508846,6.282377479647726,3.1416078897085526
50,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_206,dGHZ,2.5958528770451745e-05,1.0000000000000004,1.1210284845837146,0.45230062980254954,4.983404122629303,2.3574532490459834,0.0006248207823816347,3.1322704057060196,6.2828246875513525,0.0
51,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_207,dGHZ,2.6294909644710694e-05,1.0,1.0858097748551758,0.47680636005280796,3.821746010026225,1.7671041310554891,0.0007002678049987229,3.121818144748411,3.1414587297801355,1.3512126624583015e-05
52,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_216,dGHZ,3.987445415842041e-05,1.0000000000000002,0.32329631433336753,1.25393123452994,3.4506864608494117,1.5512604758354522,0.0015507699834037669,3.119404518404815,6.2829267837607405,3.141605284663928
53,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_219,dGHZ,4.261091652052104e-05,0.9999999999999998,0.9072995212982067,0.6671835434796719,4.15064841310128,1.9550445811531083,0.00016274976178832652,3.129673488408723,0.0005850850455955598,1.827821506970728e-05
54,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_231,dGHZ,5.748397647363871e-05,1.0000000000000002,0.9767181705475438,0.5946879857726587,4.4648303244433745,2.1127783747692424,0.0,3.1294437528580166,1.5925658186595724,6.28317604014631
55,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_236,dGHZ,6.738359173821338e-05,1.0000000000000002,0.17076605057251548,1.4059166105721843,2.859134155003752,1.1959136775785468,0.004966516980615165,3.111359124104145,6.283149753218961,3.1415933856437293
56,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_241,dGHZ,8.981841163654244e-05,0.9999999999999999,0.17233494136221444,1.4019813118737539,3.3149914205567246,1.4419376326807474,0.003384802041293875,3.118687798073359,0.0004386794265534804,3.1415938659373306
57,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_242,dGHZ,0.00010203878912287318,1.0,0.24367421428526842,1.3312340570515158,3.796778364110092,1.7191008752761308,0.002027211346058349,3.1220158443988284,6.280865114953453,3.141585121825577
58,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_249,dGHZ,0.00013287056314536112,0.9999999999999997,1.1524666903498562,0.44527807541624187,1.790673283784102,0.6137186707279972,0.002512602060595143,3.1225942652038445,6.283165925510656,6.283162430446892
59,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_253,dGHZ,0.00014186704505053308,1.0000000000000004,1.0645581577471583,0.5525054470049134,1.552217157591664,0.46700974059908007,0.0021316243076119463,3.1238126831811552,6.283184377965118,2.6740420639938003e-05
60,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_266,dGHZ,0.00018904359226963518,1.0000000000000002,0.208444559968266,1.367111465591935,3.5902745937954443,1.6022431143497617,0.0029145634969827182,3.1193092280161876,6.28189682562409,3.141641086580523
61,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_314,dGHZ,0.000387584233199923,1.0,1.3236924449569287,0.24858017478856556,2.7194123531569194,1.1363719293588508,0.0,3.1198418843138964,3.821647914235027,2.0168976767834286e-05
62,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_331,dGHZ,0.0004985857370409147,0.9999999999999998,0.0633092331229773,1.509594647443036,2.799723847092696,1.0757239266599752,0.017919091999096318,3.1086013859188095,6.282266485115853,3.141631015725584
63,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_333,dGHZ,0.0005074917228648292,1.0000000000000002,1.5422293213751561,0.02830425550502572,2.5674193063293873,0.8152729929265696,0.05447700004646079,3.1119377956953787,4.13084558828878,7.313476873390597e-07
64,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_351,dGHZ,0.0008799760388717249,1.0,0.764484363637296,0.7341405591193807,0.9854365488975,0.04539102815881854,3.104964634111231,0.0542553885505082,3.1409995435366107,0.0006304864624119196
65,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_356,dGHZ,0.001190297418836996,0.9999999999999998,0.7854774663693692,0.785698182112203,3.430801770321315,1.587032380695078,3.1415433804839354,4.27948047732928e-05,4.83879817831548,2.80316715130702
66,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_359,dGHZ,0.0015737309086867697,1.0000000000000002,1.5434268992368219,0.02671694817696994,2.6333067471209572,0.8476531166176312,3.140816666759652,3.109756104998398,0.0007706388776431909,6.283154915731983
67,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_360,dGHZ,0.0018700053216675156,1.0000000000000004,1.543061340752171,0.02745186106972815,2.2917697795342047,0.6743668326757797,3.1412784943244354,3.1060749855144287,5.24950026904771,6.283158525114034
68,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_361,dGHZ,0.0018947041596121526,0.9999999999999998,1.5434413552386674,0.026758461785071127,2.92319539611129,0.9925962509686637,3.13817980518123,3.1124981328716186,0.10114337012747979,6.28318275910876
69,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_364,dGHZ,0.0024013729947936946,0.9999999999999998,1.5438592484570488,0.026354725444907544,3.0200956228151785,1.0410456711151037,3.141592653589793,3.1123098731140617,0.5188866949632274,6.283171815200568
70,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_367,dGHZ,0.01717982892124228,0.9999999999999998,6.116947909970133e-06,0.0,2.2500721432122983,0.4933678372595159,0.0,3.141592653589793,2.999901954678524,5.130562597248114
71,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_369,dGHZ,0.02082666803072198,1.0000000000000004,1.57079011270899,3.141577520926212,1.994358652854436,0.5281771103663759,3.1415678028860436,3.0933816277547477,4.593525000487003,3.138750586068431
72,GHZ,electron,2,1,dghz_mixing_angles_polarization_01_local_minimum_373,dGHZ,0.030060919595540303,1.0000000000000004,0.7421440935121695,0.9001504948563611,1.0919342947124397,0.14012120731065858,3.044483537909392,0.10950328147971936,0.5095180484892936,3.4472235325994625
73,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_0,dGHZ,2.2283461909263584e-08,1.0,0.7579927998177342,2.383595906448016,4.97052844768254,2.166671790035045,1.3011077852574285e-07,3.141592653589793,1.7421834669259215,3.7462699374552453
74,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_3,dGHZ,2.324334173144766e-08,1.0,0.8268566707627577,2.3147292387221077,4.999963413125502,1.1499748813214048,3.141592653589793,3.141592653589793,2.9810646762754267,2.6999542560048355
75,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_4,dGHZ,2.367139493067438e-08,0.9999999999999998,0.8123203648602715,2.3831047457203134,5.0,0.12059598552424938,3.141592653589793,0.0,0.0,0.43763543917635883
76,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_6,dGHZ,2.393293392547712e-08,1.0,0.8104084500755008,2.331173038386661,4.997364013667106,2.0299570021708746,0.14692582569777152,3.141592653589793,0.02858377007693308,0.8917557455504203
77,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_7,dGHZ,2.4114924757736163e-08,1.0,0.7879649667514662,2.353658433114927,4.999934983071986,2.0372390294250966,7.540419555792885e-07,3.141592653589793,1.4284833338814458,5.611485300963248
78,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_14,dGHZ,2.4676752957090714e-08,1.0,0.7530840269863363,2.3238894338356615,4.962634102156979,0.17693717890026178,3.141592653589793,0.0,0.22518310360942095,3.9353160716167888
79,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_21,dGHZ,2.5599617835765438e-08,0.9999999999999997,0.8892142713471153,2.252364466094214,5.0,1.8499453611772547,3.141533069830515,3.141592653589793,0.6150317187371837,4.374447586589985
80,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_26,dGHZ,2.59712095268054e-08,1.0,0.7742316771243268,2.3673691589329473,4.997286794696405,2.032857423675414,0.009798742779729834,3.141592653589793,4.436383543776653,6.385064676930254e-05
81,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_31,dGHZ,2.6257245772614148e-08,1.0000000000000002,0.72294087364388,2.418640653899002,4.999823902929661,1.9594513009633048,3.140934696428115,3.141592653589793,0.014477328650848638,3.7429799748546633
82,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_33,dGHZ,2.6331935027068843e-08,1.0,0.791166210783884,2.3504057108215783,4.993396508011479,2.0330104198409225,0.007326398523441268,3.141592653589793,2.5112839679801597,6.1575470752025065
83,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_34,dGHZ,2.6334330315628278e-08,0.9999999999999998,0.7600759844222174,2.3815115379474623,5.0,2.037058025932595,0.002454369260617026,3.141592653589793,5.040482220818026,3.348585346231477
84,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_36,dGHZ,2.6390794580085e-08,1.0,0.8054621264085674,2.336129481904862,5.0,2.0385834889134444,0.004908738521234052,3.141592653589793,6.141035357118263,2.1246650642595424
85,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_37,dGHZ,2.64098837215066e-08,0.9999999999999998,0.8176634744072425,2.3239276208147417,5.0,2.035802903538429,0.002454369260617026,3.141592653589793,5.719295932933648,0.924090471129441
86,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_40,dGHZ,2.6478834189956557e-08,1.0,0.7672666472736023,2.3743383066631654,4.999607952787978,2.03658400875823,0.009596170415626043,3.141592653589793,6.2828439654046235,6.253795497863698
87,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_41,dGHZ,2.6501782834071657e-08,0.9999999999999999,0.7064859760645171,2.4350874785216967,4.992049799190378,1.973524962632781,3.1415862656478626,3.141592653589793,6.262871135685553,1.7927422918732105
88,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_42,dGHZ,2.6517304461535987e-08,1.0000000000000002,0.7472291024999396,2.394355979614772,4.998537462339698,2.038750628060429,3.1415926535897935e-05,3.141592653589793,6.2754489610783475,2.749972096180325
89,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_49,dGHZ,2.6784355271910752e-08,1.0,0.8160791662703211,2.3255025055782212,4.999932655580149,2.058275031936386,2.8043439068272197e-05,3.141592653589793,1.8891546854787724,5.0756554085156305
90,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_54,dGHZ,2.7059465700631392e-08,0.9999999999999997,0.8574166179064113,2.2841842897809244,4.999652508616481,2.052361277531558,0.0012232488149748577,3.141592653589793,5.128616086459669,1.630851176535871
91,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_62,dGHZ,2.7530269327786192e-08,1.0000000000000002,0.6534021711720223,2.4881891039428345,5.0,2.035483715204255,0.0006135923151542565,3.141592653589793,5.5161822139262835,5.009186632173104
92,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_77,dGHZ,2.962561287144819e-08,1.0,1.1396605824463253,2.001920596088111,5.0,0.12062675603981501,3.141592653589793,3.141592653589793,4.3791238366598675,0.09373129435605054
93,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_78,dGHZ,2.970071349115007e-08,0.9999999999999997,0.5571307421712238,2.5844423605092857,4.9973910256141725,2.036538738627211,0.0008373230449329285,3.141592653589793,0.0035151324958957422,1.9583957953944404
94,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_86,dGHZ,3.1221312734973895e-08,1.0,1.1624483307829738,1.979135541351505,5.0,0.6810147945805384,3.141592653589793,3.141592653589793,0.6947753622766294,0.05417816899768343
95,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_90,dGHZ,3.2324919165191354e-08,0.9999999999999998,0.78715457375685,2.3544341766573065,4.680149978305672,1.9646385893140155,6.780901361957826e-06,3.141592653589793,3.162681153128659,5.504986551738495
96,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_94,dGHZ,3.330458885485057e-08,1.0000000000000004,0.7999292054081928,2.3416514268713047,4.677456614351273,1.9745548852217865,0.0001374315150284813,3.141592653589793,3.1769490013470065,5.584363314211515
97,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_96,dGHZ,3.426384909422618e-08,0.9999999999999998,0.669188291410555,2.472383322948087,4.655259578075757,1.9558742742412614,3.1415926535897935e-05,3.141592653589793,3.778977907915029,0.3174718313964374
98,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_99,dGHZ,3.5834754418906554e-08,0.9999999999999999,0.7863321471377533,2.355246638016231,4.502704967714701,1.8876872246264453,6.933593161243098e-06,3.141592653589793,3.0985030958666324,5.005563406495494
99,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_100,dGHZ,3.626812355809853e-08,1.0,0.6533938696482499,2.2241859540443407,5.0,0.8659868659898129,3.141592653589793,0.0,1.5228375825936513,1.0734149114372742
100,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_110,dGHZ,4.0509471581420697e-08,1.0000000000000002,0.6899843607405232,2.26080565713746,4.995891934170601,1.0450084121788363,3.141592653589793,0.0,2.7053972153485457,1.950218610353355
101,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_116,dGHZ,4.3521024342536945e-08,1.0000000000000002,0.2892264320249905,1.8600135842691747,4.991289415757164,0.1286149411558294,3.141592653589793,0.0,5.691578964015215,0.26950913093155016
102,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_120,dGHZ,4.595381263687511e-08,0.9999999999999998,0.7458813575920199,2.395699364137417,3.969796225895542,1.5109115753322344,3.141107527825789,3.141592653589793,3.0961130593136064,2.6544338363260946
103,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_127,dGHZ,5.1030392758442036e-08,1.0000000000000004,0.7821605328140846,2.359427165751662,4.000570263967306,1.6635045568810711,9.293740113078004e-05,3.141592653589793,6.262049618692756,1.8160747544720948
104,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_136,dGHZ,6.216752982830557e-08,1.0,0.20100577856952243,1.771808652006454,4.99996515926818,0.1868075085299612,3.141592653589793,0.0,1.4063507572992062,3.243974466538265
105,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_142,dGHZ,7.529724146053437e-08,1.0000000000000002,0.6562565406740687,2.227030648601877,4.201857415621772,1.0974771738500801,3.141592653589793,0.0,6.068912230970599,4.3811923986434325
