detail_id,selected_spin_case,selected_region,cluster_id,selected_C13,electron_photon_delta,electron_photon_region_offset,kinematic_point,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
Ty_aligned_cluster_1,Ty,aligned,1,7.7755847307571702e-01,1.9634954084936229e-01,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,pp,2.1242573245900287e+00,0.0000000000000000e+00,1.9059446951772727e+00,0.0000000000000000e+00,1.9059446951772727e+00,1.5707963267948966e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.9059446951772727e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.2500000000000000e+00,4.9087385212340520e+00,7.2780377212939795e-01,6.7944411066399479e-02,-5.6342009040974850e-01,1.0863793567201824e+01,6.7358866175391208e-01
Ty_aligned_cluster_1,Ty,aligned,1,7.7755847307571702e-01,1.9634954084936229e-01,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,qout,1.2500000000000000e+00,2.4386290252016038e-01,-1.2259816005040380e+00,0.0000000000000000e+00,1.2500000000000000e+00,-1.3744467859455345e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.9059446951772727e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.2500000000000000e+00,4.9087385212340520e+00,7.2780377212939795e-01,6.7944411066399479e-02,-5.6342009040974850e-01,1.0863793567201824e+01,6.7358866175391208e-01
Ty_aligned_cluster_2,Ty,aligned,2,7.7262353453256771e-01,1.9634954084936229e-01,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,k,2.4320515450055225e+00,1.7197201396671109e+00,-1.7197201396671111e+00,-3.2268335783700363e-06,2.4320515450055220e+00,-7.8539816339744839e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.9748201426013592e+00,1.5707949999999999e+00,2.3561944901923448e+00,1.7500000000000000e+00,5.3014376029327757e+00,6.9187940863644508e+00,3.4052979215497436e-01,-2.8457753408530841e+00,1.4278784942280920e+01,8.2899578874461510e-01
Ty_aligned_cluster_2,Ty,aligned,2,7.7262353453256771e-01,1.9634954084936229e-01,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,p,2.6066681257044881e+00,-1.7197201396671111e+00,1.7197201396671113e+00,3.2268335783700363e-06,2.4320515450055225e+00,2.3561944901923448e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.9748201426013592e+00,1.5707949999999999e+00,2.3561944901923448e+00,1.7500000000000000e+00,5.3014376029327757e+00,6.9187940863644508e+00,3.4052979215497436e-01,-2.8457753408530841e+00,1.4278784942280920e+01,8.2899578874461510e-01
Ty_aligned_cluster_2,Ty,aligned,2,7.7262353453256771e-01,1.9634954084936229e-01,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,kp,1.1024537683948561e+00,-9.7224790778430326e-01,-5.1974832107190472e-01,0.0000000000000000e+00,1.1024537683948561e+00,-2.6506620141896122e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.9748201426013592e+00,1.5707949999999999e+00,2.3561944901923448e+00,1.7500000000000000e+00,5.3014376029327757e+00,6.9187940863644508e+00,3.4052979215497436e-01,-2.8457753408530841e+00,1.4278784942280920e+01,8.2899578874461510e-01
Ty_aligned_cluster_2,Ty,aligned,2,7.7262353453256771e-01,1.9634954084936229e-01,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,pp,2.1862659023147328e+00,0.0000000000000000e+00,1.9748201426013592e+00,0.0000000000000000e+00,1.9748201426013592e+00,1.5707963267948966e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.9748201426013592e+00,1.5707949999999999e+00,2.3561944901923448e+00,1.7500000000000000e+00,5.3014376029327757e+00,6.9187940863644508e+00,3.4052979215497436e-01,-2.8457753408530841e+00,1.4278784942280920e+01,8.2899578874461510e-01
Ty_aligned_cluster_2,Ty,aligned,2,7.7262353453256771e-01,1.9634954084936229e-01,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,qout,1.7500000000000000e+00,9.7224790778430326e-01,-1.4550718215294545e+00,0.0000000000000000e+00,1.7499999999999998e+00,-9.8174770424681079e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.9748201426013592e+00,1.5707949999999999e+00,2.3561944901923448e+00,1.7500000000000000e+00,5.3014376029327757e+00,6.9187940863644508e+00,3.4052979215497436e-01,-2.8457753408530841e+00,1.4278784942280920e+01,8.2899578874461510e-01
Ty_opposite_cluster_0,Ty,opposite,0,5.9055776471458460e-02,2.9452431127404308e+00,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,k,1.9409274622587749e+00,1.3724429703531689e+00,1.3724429703531684e+00,-2.5752126517462172e-06,1.9409274622587751e+00,7.8539816339744817e-01,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.2500000000000000e+00,3.7306412761378791e+00,3.6238249527313511e+00,3.7977227101182687e-01,-8.9119320868165435e+00,6.7981189564494784e+00,6.0003718387978977e-01
Ty_opposite_cluster_0,Ty,opposite,0,5.9055776471458460e-02,2.9452431127404308e+00,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,p,2.1557002142576058e+00,-1.3724429703531689e+00,-1.3724429703531684e+00,2.5752126517462172e-06,1.9409274622587751e+00,-2.3561944901923453e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.2500000000000000e+00,3.7306412761378791e+00,3.6238249527313511e+00,3.7977227101182687e-01,-8.9119320868165435e+00,6.7981189564494784e+00,6.0003718387978977e-01
Ty_opposite_cluster_0,Ty,opposite,0,5.9055776471458460e-02,2.9452431127404308e+00,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,kp,1.2185924804424437e+00,1.0393370153781818e+00,-6.3619666916421402e-01,0.0000000000000000e+00,1.2185924804424437e+00,-5.4928202145735827e-01,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.2500000000000000e+00,3.7306412761378791e+00,3.6238249527313511e+00,3.7977227101182687e-01,-8.9119320868165435e+00,6.7981189564494784e+00,6.0003718387978977e-01
Ty_opposite_cluster_0,Ty,opposite,0,5.9055776471458460e-02,2.9452431127404308e+00,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,pp,1.6280351960738000e+00,0.0000000000000000e+00,1.3306594604387165e+00,0.0000000000000000e+00,1.3306594604387165e+00,1.5707963267948966e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.2500000000000000e+00,3.7306412761378791e+00,3.6238249527313511e+00,3.7977227101182687e-01,-8.9119320868165435e+00,6.7981189564494784e+00,6.0003718387978977e-01
Ty_opposite_cluster_0,Ty,opposite,0,5.9055776471458460e-02,2.9452431127404308e+00,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,qout,1.2500000000000000e+00,-1.0393370153781818e+00,-6.9446279127450250e-01,0.0000000000000000e+00,1.2500000000000000e+00,-2.5525440310417071e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.2500000000000000e+00,3.7306412761378791e+00,3.6238249527313511e+00,3.7977227101182687e-01,-8.9119320868165435e+00,6.7981189564494784e+00,6.0003718387978977e-01
Ty_opposite_cluster_1,Ty,opposite,1,5.9055774872251367e-02,2.9452431127404299e+00,1.9634954084936318e-01,low_s_low_theta_in_mid_Egamma,k,1.9409274622587749e+00,-1.3724429703531682e+00,1.3724429703531689e+00,-2.5752126517462172e-06,1.9409274622587749e+00,2.3561944901923448e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.2500000000000000e+00,5.6941366846315002e+00,3.6238249527313497e+00,3.7977227101182670e-01,-8.9119320868165399e+00,6.7981189564494793e+00,6.0003718387978988e-01
Ty_opposite_cluster_1,Ty,opposite,1,5.9055774872251367e-02,2.9452431127404299e+00,1.9634954084936318e-01,low_s_low_theta_in_mid_Egamma,p,2.1557002142576058e+00,1.3724429703531682e+00,-1.3724429703531689e+00,2.5752126517462172e-06,1.9409274622587749e+00,-7.8539816339744850e-01,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.2500000000000000e+00,5.6941366846315002e+00,3.6238249527313497e+00,3.7977227101182670e-01,-8.9119320868165399e+00,6.7981189564494793e+00,6.0003718387978988e-01
Ty_opposite_cluster_1,Ty,opposite,1,5.9055774872251367e-02,2.9452431127404299e+00,1.9634954084936318e-01,low_s_low_theta_in_mid_Egamma,kp,1.2185924804424433e+00,-1.0393370153781816e+00,-6.3619666916421380e-01,0.0000000000000000e+00,1.2185924804424433e+00,-2.5923106321324352e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.2500000000000000e+00,5.6941366846315002e+00,3.6238249527313497e+00,3.7977227101182670e-01,-8.9119320868165399e+00,6.7981189564494793e+00,6.0003718387978988e-01
Ty_opposite_cluster_1,Ty,opposite,1,5.9055774872251367e-02,2.9452431127404299e+00,1.9634954084936318e-01,low_s_low_theta_in_mid_Egamma,pp,1.6280351960738000e+00,0.0000000000000000e+00,1.3306594604387165e+00,0.0000000000000000e+00,1.3306594604387165e+00,1.5707963267948966e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.2500000000000000e+00,5.6941366846315002e+00,3.6238249527313497e+00,3.7977227101182670e-01,-8.9119320868165399e+00,6.7981189564494793e+00,6.0003718387978988e-01
Ty_opposite_cluster_1,Ty,opposite,1,5.9055774872251367e-02,2.9452431127404299e+00,1.9634954084936318e-01,low_s_low_theta_in_mid_Egamma,qout,1.2500000000000000e+00,1.0393370153781816e+00,-6.9446279127450272e-01,0.0000000000000000e+00,1.2500000000000000e+00,-5.8904862254808621e-01,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.3306594604387165e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.2500000000000000e+00,5.6941366846315002e+00,3.6238249527313497e+00,3.7977227101182670e-01,-8.9119320868165399e+00,6.7981189564494793e+00,6.0003718387978988e-01
Ty_opposite_cluster_2,Ty,opposite,2,5.5460568000596969e-02,2.9452431127404308e+00,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,k,2.4320515450055225e+00,1.7197201396671116e+00,1.7197201396671109e+00,-3.2268335783700363e-06,2.4320515450055225e+00,7.8539816339744817e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.7500000000000000e+00,3.7306412761378791e+00,4.2181099676929596e+00,3.1932538869913574e-01,-1.2434724076763693e+01,9.8711753012166277e+00,5.3896613811315519e-01
Ty_opposite_cluster_2,Ty,opposite,2,5.5460568000596969e-02,2.9452431127404308e+00,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,p,2.6066681257044881e+00,-1.7197201396671116e+00,-1.7197201396671111e+00,3.2268335783700363e-06,2.4320515450055229e+00,-2.3561944901923448e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.7500000000000000e+00,3.7306412761378791e+00,4.2181099676929596e+00,3.1932538869913574e-01,-1.2434724076763693e+01,9.8711753012166277e+00,5.3896613811315519e-01
Ty_opposite_cluster_2,Ty,opposite,2,5.5460568000596969e-02,2.9452431127404308e+00,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,kp,1.5398277372907294e+00,1.4550718215294545e+00,-5.0382085578193636e-01,0.0000000000000000e+00,1.5398277372907294e+00,-3.3333153696838197e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.7500000000000000e+00,3.7306412761378791e+00,4.2181099676929596e+00,3.1932538869913574e-01,-1.2434724076763693e+01,9.8711753012166277e+00,5.3896613811315519e-01
Ty_opposite_cluster_2,Ty,opposite,2,5.5460568000596969e-02,2.9452431127404308e+00,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,pp,1.7488919334184052e+00,0.0000000000000000e+00,1.4760687635662397e+00,0.0000000000000000e+00,1.4760687635662397e+00,1.5707963267948966e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.7500000000000000e+00,3.7306412761378791e+00,4.2181099676929596e+00,3.1932538869913574e-01,-1.2434724076763693e+01,9.8711753012166277e+00,5.3896613811315519e-01
Ty_opposite_cluster_2,Ty,opposite,2,5.5460568000596969e-02,2.9452431127404308e+00,1.9634954084936229e-01,high_s_low_theta_in_high_Egamma,qout,1.7500000000000000e+00,-1.4550718215294545e+00,-9.7224790778430337e-01,0.0000000000000000e+00,1.7500000000000000e+00,-2.5525440310417076e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,3.9269908169872414e+00,1.7500000000000000e+00,3.7306412761378791e+00,4.2181099676929596e+00,3.1932538869913574e-01,-1.2434724076763693e+01,9.8711753012166277e+00,5.3896613811315519e-01
Ty_opposite_cluster_3,Ty,opposite,3,5.5460567220429149e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,k,2.4320515450055225e+00,-1.7197201396671107e+00,1.7197201396671116e+00,-3.2268335783700363e-06,2.4320515450055225e+00,2.3561944901923448e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Ty_opposite_cluster_3,Ty,opposite,3,5.5460567220429149e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,p,2.6066681257044881e+00,1.7197201396671109e+00,-1.7197201396671116e+00,3.2268335783700363e-06,2.4320515450055225e+00,-7.8539816339744850e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Ty_opposite_cluster_3,Ty,opposite,3,5.5460567220429149e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,kp,1.5398277372907290e+00,-1.4550718215294542e+00,-5.0382085578193592e-01,0.0000000000000000e+00,1.5398277372907290e+00,-2.8082611166214115e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Ty_opposite_cluster_3,Ty,opposite,3,5.5460567220429149e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,pp,1.7488919334184052e+00,0.0000000000000000e+00,1.4760687635662397e+00,0.0000000000000000e+00,1.4760687635662397e+00,1.5707963267948966e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Ty_opposite_cluster_3,Ty,opposite,3,5.5460567220429149e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,qout,1.7500000000000000e+00,1.4550718215294542e+00,-9.7224790778430381e-01,0.0000000000000000e+00,1.7500000000000000e+00,-5.8904862254808621e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
