local_minimum_id,contour_status,contour_file,contour_point_count,configured_direction_count,contour_delta
207,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0207_contour_samples.csv,583,1536,0.05
208,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0208_contour_samples.csv,852,1536,0.05
209,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0209_contour_samples.csv,645,1536,0.05
210,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0210_contour_samples.csv,634,1536,0.05
211,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0211_contour_samples.csv,881,1536,0.05
212,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0212_contour_samples.csv,470,1536,0.05
213,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0213_contour_samples.csv,701,1536,0.05
214,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0214_contour_samples.csv,689,1536,0.05
215,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0215_contour_samples.csv,432,1536,0.05
216,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0216_contour_samples.csv,650,1536,0.05
217,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0217_contour_samples.csv,389,1536,0.05
218,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0218_contour_samples.csv,663,1536,0.05
219,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0219_contour_samples.csv,1211,1536,0.05
220,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0220_contour_samples.csv,613,1536,0.05
221,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0221_contour_samples.csv,663,1536,0.05
222,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0222_contour_samples.csv,684,1536,0.05
223,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0223_contour_samples.csv,723,1536,0.05
224,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0224_contour_samples.csv,714,1536,0.05
225,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0225_contour_samples.csv,499,1536,0.05
226,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0226_contour_samples.csv,522,1536,0.05
227,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0227_contour_samples.csv,635,1536,0.05
228,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0228_contour_samples.csv,681,1536,0.05
229,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0229_contour_samples.csv,990,1536,0.05
230,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0230_contour_samples.csv,409,1536,0.05
231,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0231_contour_samples.csv,635,1536,0.05
232,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0232_contour_samples.csv,698,1536,0.05
233,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0233_contour_samples.csv,653,1536,0.05
234,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0234_contour_samples.csv,615,1536,0.05
235,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0235_contour_samples.csv,675,1536,0.05
236,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0236_contour_samples.csv,671,1536,0.05
237,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0237_contour_samples.csv,388,1536,0.05
238,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0238_contour_samples.csv,452,1536,0.05
239,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0239_contour_samples.csv,751,1536,0.05
240,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0240_contour_samples.csv,995,1536,0.05
241,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0241_contour_samples.csv,567,1536,0.05
242,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0242_contour_samples.csv,520,1536,0.05
243,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0243_contour_samples.csv,506,1536,0.05
244,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0244_contour_samples.csv,715,1536,0.05
245,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0245_contour_samples.csv,721,1536,0.05
246,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0246_contour_samples.csv,696,1536,0.05
247,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0247_contour_samples.csv,709,1536,0.05
248,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0248_contour_samples.csv,701,1536,0.05
249,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0249_contour_samples.csv,528,1536,0.05
250,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0250_contour_samples.csv,563,1536,0.05
251,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0251_contour_samples.csv,608,1536,0.05
252,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0252_contour_samples.csv,568,1536,0.05
253,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0253_contour_samples.csv,876,1536,0.05
254,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0254_contour_samples.csv,1003,1536,0.05
255,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0255_contour_samples.csv,799,1536,0.05
256,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0256_contour_samples.csv,652,1536,0.05
257,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0257_contour_samples.csv,948,1536,0.05
258,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0258_contour_samples.csv,852,1536,0.05
259,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0259_contour_samples.csv,669,1536,0.05
260,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0260_contour_samples.csv,1002,1536,0.05
261,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0261_contour_samples.csv,668,1536,0.05
262,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0262_contour_samples.csv,756,1536,0.05
263,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0263_contour_samples.csv,609,1536,0.05
264,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0264_contour_samples.csv,766,1536,0.05
265,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0265_contour_samples.csv,382,1536,0.05
266,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0266_contour_samples.csv,676,1536,0.05
267,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0267_contour_samples.csv,690,1536,0.05
268,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0268_contour_samples.csv,422,1536,0.05
269,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0269_contour_samples.csv,856,1536,0.05
270,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0270_contour_samples.csv,710,1536,0.05
271,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0271_contour_samples.csv,426,1536,0.05
272,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0272_contour_samples.csv,703,1536,0.05
273,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0273_contour_samples.csv,503,1536,0.05
274,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0274_contour_samples.csv,393,1536,0.05
275,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0275_contour_samples.csv,992,1536,0.05
276,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0276_contour_samples.csv,366,1536,0.05
277,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0277_contour_samples.csv,686,1536,0.05
278,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0278_contour_samples.csv,651,1536,0.05
279,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0279_contour_samples.csv,689,1536,0.05
280,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0280_contour_samples.csv,413,1536,0.05
281,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0281_contour_samples.csv,663,1536,0.05
282,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0282_contour_samples.csv,690,1536,0.05
283,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0283_contour_samples.csv,408,1536,0.05
284,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0284_contour_samples.csv,684,1536,0.05
285,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0285_contour_samples.csv,548,1536,0.05
286,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0286_contour_samples.csv,600,1536,0.05
287,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0287_contour_samples.csv,705,1536,0.05
288,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0288_contour_samples.csv,936,1536,0.05
289,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0289_contour_samples.csv,923,1536,0.05
290,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0290_contour_samples.csv,848,1536,0.05
291,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0291_contour_samples.csv,652,1536,0.05
292,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0292_contour_samples.csv,637,1536,0.05
293,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0293_contour_samples.csv,379,1536,0.05
294,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0294_contour_samples.csv,634,1536,0.05
295,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0295_contour_samples.csv,615,1536,0.05
296,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0296_contour_samples.csv,646,1536,0.05
297,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0297_contour_samples.csv,722,1536,0.05
298,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0298_contour_samples.csv,631,1536,0.05
299,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0299_contour_samples.csv,713,1536,0.05
300,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0300_contour_samples.csv,614,1536,0.05
301,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0301_contour_samples.csv,611,1536,0.05
302,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0302_contour_samples.csv,711,1536,0.05
303,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0303_contour_samples.csv,659,1536,0.05
304,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0304_contour_samples.csv,381,1536,0.05
305,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0305_contour_samples.csv,1063,1536,0.05
306,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0306_contour_samples.csv,679,1536,0.05
307,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0307_contour_samples.csv,676,1536,0.05
308,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0308_contour_samples.csv,400,1536,0.05
309,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0309_contour_samples.csv,421,1536,0.05
310,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0310_contour_samples.csv,680,1536,0.05
311,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0311_contour_samples.csv,723,1536,0.05
312,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0312_contour_samples.csv,841,1536,0.05
313,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0313_contour_samples.csv,1200,1536,0.05
314,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0314_contour_samples.csv,654,1536,0.05
315,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0315_contour_samples.csv,412,1536,0.05
316,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0316_contour_samples.csv,635,1536,0.05
317,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0317_contour_samples.csv,658,1536,0.05
318,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0318_contour_samples.csv,1155,1536,0.05
319,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0319_contour_samples.csv,569,1536,0.05
320,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0320_contour_samples.csv,1110,1536,0.05
321,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0321_contour_samples.csv,675,1536,0.05
322,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0322_contour_samples.csv,671,1536,0.05
323,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0323_contour_samples.csv,686,1536,0.05
324,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0324_contour_samples.csv,653,1536,0.05
325,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0325_contour_samples.csv,393,1536,0.05
326,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0326_contour_samples.csv,590,1536,0.05
327,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0327_contour_samples.csv,624,1536,0.05
328,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0328_contour_samples.csv,620,1536,0.05
329,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0329_contour_samples.csv,634,1536,0.05
330,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0330_contour_samples.csv,605,1536,0.05
331,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0331_contour_samples.csv,539,1536,0.05
332,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0332_contour_samples.csv,753,1536,0.05
333,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0333_contour_samples.csv,656,1536,0.05
334,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0334_contour_samples.csv,586,1536,0.05
335,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0335_contour_samples.csv,476,1536,0.05
336,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0336_contour_samples.csv,797,1536,0.05
337,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0337_contour_samples.csv,849,1536,0.05
338,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0338_contour_samples.csv,584,1536,0.05
339,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0339_contour_samples.csv,400,1536,0.05
340,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0340_contour_samples.csv,417,1536,0.05
341,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0341_contour_samples.csv,1056,1536,0.05
342,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0342_contour_samples.csv,783,1536,0.05
343,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0343_contour_samples.csv,922,1536,0.05
