detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,initial_spin_averaging_version,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
c_ep_TxTx_region_0,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_0,0,9.6844091833626678e-01,3.1415926535897931e+00,high_s_high_theta_in_low_Egamma,k,2.2244176384674761e+00,4.0861889113705664e-16,2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948963e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209902863694e+01,9.8778842619224094e-01,-1.5163506342209407e+01,1.1216578749052237e+00,9.5958634317546632e-01
c_ep_TxTx_region_0,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_0,0,9.6844091833626678e-01,3.1415926535897931e+00,high_s_high_theta_in_low_Egamma,p,2.4140997970931570e+00,-4.0861889113705664e-16,-2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209902863694e+01,9.8778842619224094e-01,-1.5163506342209407e+01,1.1216578749052237e+00,9.5958634317546632e-01
c_ep_TxTx_region_0,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_0,0,9.6844091833626678e-01,3.1415926535897931e+00,high_s_high_theta_in_low_Egamma,kp,2.1983517803280428e+00,-3.0616169978683830e-17,-2.1983517803280428e+00,0.0000000000000000e+00,2.1983517803280428e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209902863694e+01,9.8778842619224094e-01,-1.5163506342209407e+01,1.1216578749052237e+00,9.5958634317546632e-01
c_ep_TxTx_region_0,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_0,0,9.6844091833626678e-01,3.1415926535897931e+00,high_s_high_theta_in_low_Egamma,pp,1.9401656552324167e+00,0.0000000000000000e+00,1.6983517803280428e+00,0.0000000000000000e+00,1.6983517803280428e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209902863694e+01,9.8778842619224094e-01,-1.5163506342209407e+01,1.1216578749052237e+00,9.5958634317546632e-01
c_ep_TxTx_region_0,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_0,0,9.6844091833626678e-01,3.1415926535897931e+00,high_s_high_theta_in_low_Egamma,qout,5.0000000000000000e-01,3.0616169978683830e-17,5.0000000000000000e-01,0.0000000000000000e+00,5.0000000000000000e-01,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209902863694e+01,9.8778842619224094e-01,-1.5163506342209407e+01,1.1216578749052237e+00,9.5958634317546632e-01
c_ep_TxTx_region_1,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_1,1,9.6843989893854454e-01,3.1226349647502598e+00,high_s_high_theta_in_low_Egamma,k,2.2244176384674761e+00,4.0861889113705664e-16,2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948963e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2236991430031434e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.6469391334349019e+00,1.5347811466562035e+01,7.6815153224070443e-01,-1.9785742463314410e+01,5.5122198042910719e+00,9.6821996854298875e-01
c_ep_TxTx_region_1,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_1,1,9.6843989893854454e-01,3.1226349647502598e+00,high_s_high_theta_in_low_Egamma,p,2.4140997970931570e+00,-4.0861889113705664e-16,-2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2236991430031434e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.6469391334349019e+00,1.5347811466562035e+01,7.6815153224070443e-01,-1.9785742463314410e+01,5.5122198042910719e+00,9.6821996854298875e-01
c_ep_TxTx_region_1,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_1,1,9.6843989893854454e-01,3.1226349647502598e+00,high_s_high_theta_in_low_Egamma,kp,1.7250796637109813e+00,3.2701564615071808e-02,-1.7247696813838416e+00,0.0000000000000000e+00,1.7250796637109813e+00,4.7313466692242230e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2236991430031434e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.6469391334349019e+00,1.5347811466562035e+01,7.6815153224070443e-01,-1.9785742463314410e+01,5.5122198042910719e+00,9.6821996854298875e-01
c_ep_TxTx_region_1,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_1,1,9.6843989893854454e-01,3.1226349647502598e+00,high_s_high_theta_in_low_Egamma,pp,2.4134377718501288e+00,0.0000000000000000e+00,2.2236991430031434e+00,0.0000000000000000e+00,2.2236991430031434e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2236991430031434e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.6469391334349019e+00,1.5347811466562035e+01,7.6815153224070443e-01,-1.9785742463314410e+01,5.5122198042910719e+00,9.6821996854298875e-01
c_ep_TxTx_region_1,enhanced_cluster,C_e_p,C_{ep},TxTx,prepared_spin_ensemble_v4,enhanced_region_1,1,9.6843989893854454e-01,3.1226349647502598e+00,high_s_high_theta_in_low_Egamma,qout,5.0000000000000000e-01,-3.2701564615071808e-02,-4.9892946161930174e-01,0.0000000000000000e+00,5.0000000000000000e-01,4.6469391334349019e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2236991430031434e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.6469391334349019e+00,1.5347811466562035e+01,7.6815153224070443e-01,-1.9785742463314410e+01,5.5122198042910719e+00,9.6821996854298875e-01
