objective_name,objective_file_tag,local_minimum_index,local_minimum_id,selection_absolute_threshold,contour_delta,configured_direction_count,target_success_count,previous_success_count,added_success_count,previous_output_variant,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,domain_boundary_point_count,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,record_type,contour_sample_id,u0,u1,u2,u3,u4,u5,u6,u7,sqrt_s,theta_p_out,theta_gamma_out,qOut,phi_p_out,phi_gamma_out,alpha_e,alpha_p
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,minimum,,,,,,,,,,,,,,,,,
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,0,0.5226376983197214,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,2.411991686098064,2.2451526043683607,2.724249632334721,0.6117377467709335,0.6072454089159086,3.0927151796221035,0.03628431494646565,1.5599769628831104
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,1,0.5217487212689401,0.516585444612994,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,2.4135502845269245,2.2489696948319704,2.724249632334721,0.6117377467709335,0.6515126732459786,3.0927151796221035,0.03628431494646565,1.5599769628831104
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,2,0.5217487212689401,0.5157292739586972,0.479504783453109,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,2.3919963598188128,2.222938809768863,2.724249632334721,0.6117377467709335,0.6261454139636328,3.0927151796221035,0.03628431494646565,1.5599769628831104
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,3,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.4518989260627323,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,2.40371091003846,2.258193084258777,2.747815688533334,0.6055788240737426,0.6261454139636328,3.0894286120651686,0.03628431494646565,1.5599769628831104
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,4,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.508967876182882,0.3840691588055735,0.011549656160866294,0.49655608950465835,2.4188997178129448,2.258193084258777,2.71910044637441,0.6131457389239351,0.6261454139636328,2.9686648961841424,0.03628431494646565,1.5599769628831104
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,5,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.38900949694033915,0.011549656160866294,0.49655608950465835,2.365346603921337,2.258193084258777,2.707877468376596,0.5900308950692031,0.6261454139636328,3.0927151796221035,0.03628431494646565,1.5599769628831104
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,6,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.012016269930397545,0.49655608950465835,2.4103076881453687,2.258193084258777,2.724249632334721,0.6117377467709335,0.6261454139636328,3.0927151796221035,0.03775022533688886,1.5599769628831104
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,7,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.4971691876491896,2.4103076881453687,2.258193084258777,2.724249632334721,0.6117377467709335,0.6261454139636328,3.0927151796221035,0.03628431494646565,1.5619030675098993
D_W,dw,0,0,0.01,0.02,1024,1024,512,512,delta0.02_incremental_n512_threshold0.01_b16_boundaryaware,512,512,0,1024,0,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,sample,8,0.5208809539349557,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,2.4088318025610773,2.2711510938039425,2.724249632334721,0.6117377467709335,0.64559911347416,3.0927151796221035,0.03628431494646565,1.5599769628831104
