selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_p_gamma,C_{p\gamma},Tx_proton,enhanced_region_0,0,1,9.9993053430434076e-01,4.9999999999999994e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6983517486592636e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.5707963267948966e+00,4.4888626326758386e-11,1.8563296089937669e-10,-5.2131717868557692e-02,1.1216578788550471e+00,1.1718059796460298e-02,1.8000000000000000e+02,2.2244176372664151e+00,2.1983517783542297e+00,2.2244176372664151e+00,2.1983517783542297e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3044180232201293e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4957809579326536e-15,4.0191062079107544e-12,4.4361820870368481e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9993053430434076e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9993053403844245e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1216480183310947e-16,7.9446574478257743e-12,2.3214181714344548e-05,0.0000000000000000e+00,2.3214172724026855e-05,2.3214172724026855e-05,3.9720060174669630e-12,4.0191064885918875e-12,9.9993053054806036e-01,2.1073424255447017e-08,9.9993053430329137e-01,9.9993053430329160e-01,3.9705115994479708e-12,4.0176814598871157e-12,9.9993025823560910e-01,0.0000000000000000e+00,9.9993026242260485e-01,9.9993026242260485e-01,0.0000000000000000e+00,7.5229544815869076e-12,9.9993053429281797e-01,1.1786711506182341e-02,9.9999999999999989e-01,9.9999999999999989e-01,0.0000000000000000e+00,9.1718828712505918e-12,9.9993053403832421e-01,1.1786711504938995e-02,9.9999999973456632e-01,9.9999999973456644e-01
C_p_gamma,C_{p\gamma},Tx_proton,enhanced_region_0,0,2,9.9986913508874720e-01,5.0002723081909983e-01,9.8174770424681146e-02,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.6993440952737560e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.6689710972195777e+00,2.4315817822282331e-03,9.6374832412034692e-03,-5.1911304613081251e-02,1.1297170626328619e+00,1.2226431847628188e-02,1.7565292434627273e+02,2.2190620478777623e+00,2.1943221864626397e+00,2.2190620478777623e+00,2.1943221864626397e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4712825927072202e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9246384231496314e-08,3.3444041636823545e-08,7.4712449417940752e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9986913508874720e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9987520519786222e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6661104459510799e-07,1.3227873306436905e-07,1.4760869270768360e-02,2.1387189767371600e-07,1.4760869271728518e-02,1.4760869271397576e-02,1.4786908538071413e-07,1.4992214874674850e-07,9.9996085627857312e-01,3.2167186058942828e-07,9.9996085628162923e-01,9.9996085628162945e-01,4.9808077314359986e-08,5.0845042926980201e-08,9.9989675375971199e-01,2.6572576910446594e-07,9.9989676228114666e-01,9.9989676228114677e-01,6.3622350893171422e-06,6.1459291907488452e-05,9.9986913434963010e-01,1.4396158627013928e-02,9.9997276839766569e-01,9.9997277026589382e-01,3.4851181357416828e-03,3.4856649441205542e-03,9.9987520843533939e-01,1.6177519042390877e-02,9.9999999783313931e-01,9.9999999970602138e-01
C_p_gamma,C_{p\gamma},Tx_proton,enhanced_region_1,1,1,9.9946060909609014e-01,5.0000000000000000e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1525279301785658e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,2.9027236444186537e-10,4.3524117724280966e-10,-2.8755870733267042e-01,1.5467670290993156e+00,3.2318425946335216e-02,1.8000000000000000e+02,4.4488352745328301e+00,4.3050559210113786e+00,4.4488352745328301e+00,4.3050559210113786e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8940050012916085e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9107238115671219e-16,5.6578320187450528e-12,2.1617322354394730e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9946060909609014e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9946060908752732e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4577916919456489e-17,1.0955805258514516e-11,2.0430826064617856e-06,2.1073424255447017e-08,2.0431442857983840e-06,2.0431442857983840e-06,5.4749816443124651e-12,5.6578316051694281e-12,9.9946060909766021e-01,0.0000000000000000e+00,9.9946060909775969e-01,9.9946060909775969e-01,5.4755751466287333e-12,5.6584518999934693e-12,9.9946054197348722e-01,0.0000000000000000e+00,9.9946054689610264e-01,9.9946054689610275e-01,0.0000000000000000e+00,3.3464897519763781e-13,9.9946060908852508e-01,3.2840384619873077e-02,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9946060908748213e-01,3.2840384619518111e-02,9.9999999999821787e-01,9.9999999999821787e-01
C_p_gamma,C_{p\gamma},Tx_proton,enhanced_region_1,1,2,9.9937235031564675e-01,5.0002584041512188e-01,9.8174770424681146e-02,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1539815346971753e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.4726215563702154e+00,9.9385887668480225e-03,1.4459846219730722e-02,-2.8653658896603262e-01,1.5572286798089019e+00,3.3307001224698186e-02,1.7698628218395910e+02,4.4381240957555246e+00,4.2998250956560282e+00,4.4381240957555246e+00,4.2998250956560282e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4370664417643386e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5067908775116774e-08,1.7393176683798788e-07,7.4370653454524319e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9937235031564675e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9937343745085416e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6256458819718698e-07,3.7486954343755388e-07,1.4386699194137743e-02,4.1025578671503677e-07,1.4386699297860021e-02,1.4386699301826563e-02,9.5541518395526291e-08,1.0359147879176440e-07,9.9911788165174142e-01,5.6506649332817021e-07,9.9911788165182114e-01,9.9911788165182192e-01,1.6962515464345990e-07,1.7670618384742417e-07,9.9939994636303098e-01,6.4092317723055388e-07,9.9939995751012978e-01,9.9939995751013122e-01,3.7188462995783772e-05,8.9450286617185246e-05,9.9937235609026742e-01,3.4687478029898869e-02,9.9997415928973754e-01,9.9997416259909733e-01,1.4748726469112315e-03,1.4771177717095574e-03,9.9937343806173629e-01,3.5424640496374567e-02,9.9999999599026823e-01,9.9999999930406169e-01
C_p_gamma,C_{p\gamma},Tx_proton,enhanced_region_2,2,1,9.8734580225660540e-01,5.0000000000000011e-01,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,9.5652864017122641e-02,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.5707963267948966e+00,6.7006465856302372e-09,2.1969607465499253e-09,-2.3671061261502886e+00,3.9298058991517149e+00,1.4779811709853632e-01,1.8000000000000000e+02,8.0079034941590947e+00,6.8243504344336703e+00,8.0079034941590947e+00,6.8243504344336703e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3532813768360607e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8261980214331667e-18,1.6124510068334066e-11,8.5742026978419261e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8734580225660540e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8734580265987204e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4349194295896268e-14,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7135897611174624e-17,2.7834933268715080e-11,1.2884269999624117e-07,0.0000000000000000e+00,1.2818463544611077e-07,1.2818463544611077e-07,1.3741331375822081e-11,1.6124509108485923e-11,9.8734579699906821e-01,0.0000000000000000e+00,9.8734580265987315e-01,9.8734580265987315e-01,1.3741398839007530e-11,1.6124592031544875e-11,9.8734578721693378e-01,0.0000000000000000e+00,9.8734579258470645e-01,9.8734579258470656e-01,0.0000000000000000e+00,6.1256555383693012e-14,9.8734580248683690e-01,1.5858204806956491e-01,9.9999999999999989e-01,9.9999999999999989e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8734580265987593e-01,1.5858204806954812e-01,9.9999999999999867e-01,9.9999999999999867e-01
C_p_gamma,C_{p\gamma},Tx_proton,enhanced_region_2,2,2,9.8734035222177641e-01,5.0000014340903620e-01,9.8174770424681146e-02,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,9.6051476328201477e-02,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.8000000000000000e+00,1.4726215563702154e+00,1.0401826459267502e-04,3.4099409169774411e-05,-2.3675860644615230e+00,3.9301818258972245e+00,1.4782137443113608e-01,1.7971543534114736e+02,8.0079034941590947e+00,6.8241624710605677e+00,8.0079034941590947e+00,6.8241624710605677e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3268438260904008e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2617702094756897e-10,6.0366045043983751e-08,3.2091093834157869e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8734035222177641e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8734117370208740e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4764019982792920e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4816651494379243e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5002351380356830e-10,1.0420364737539631e-07,8.6822423750885006e-04,1.0430812835693359e-07,8.6822424840708495e-04,8.6822425492859984e-04,5.1643407060178841e-08,6.0658937327535475e-08,9.8713104246547212e-01,9.0640224967870404e-08,9.8713104800570428e-01,9.8713104800570461e-01,5.1426380852686914e-08,6.0337074104302522e-08,9.8736184395255311e-01,9.4243218307744846e-08,9.8736184395255544e-01,9.8736184395255600e-01,1.3086034264092289e-05,2.1201953636328177e-06,9.8734035028741318e-01,1.5860988652740199e-01,9.9999903356152120e-01,9.9999903347799701e-01,1.2015947191391002e-05,1.4747322206993593e-06,9.8734117225414486e-01,1.5861078203081694e-01,9.9999998851659300e-01,9.9999998844533300e-01
