detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,initial_spin_averaging_version,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
c_p_gamma_Ty_proton_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},Ty_proton,enhanced_region_2,2,9.8734580489579293e-01,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,kp,1.8956529265467983e+00,-1.1021821192326179e-16,-1.8956529265467983e+00,0.0000000000000000e+00,1.8956529265467983e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.5707963267948966e+00,7.4230050206779787e-12,2.4338027025873357e-12,-2.3671059258277984e+00,3.9298056968822634e+00,1.4779810510223340e-01
c_p_gamma_Ty_proton_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},Ty_proton,enhanced_region_2,2,9.8734580489579293e-01,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,pp,9.4286450901334018e-01,0.0000000000000000e+00,9.5652926546798259e-02,0.0000000000000000e+00,9.5652926546798259e-02,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.5707963267948966e+00,7.4230050206779787e-12,2.4338027025873357e-12,-2.3671059258277984e+00,3.9298056968822634e+00,1.4779810510223340e-01
c_p_gamma_Ty_proton_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},Ty_proton,enhanced_region_2,2,9.8734580489579293e-01,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,qout,1.8000000000000000e+00,1.1021821192326179e-16,1.8000000000000000e+00,0.0000000000000000e+00,1.8000000000000000e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.5707963267948966e+00,7.4230050206779787e-12,2.4338027025873357e-12,-2.3671059258277984e+00,3.9298056968822634e+00,1.4779810510223340e-01
c_p_gamma_low_egamma_ty_proton_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_0,0,9.9993053402481780e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.5707963267948966e+00,8.6083697208666753e-12,3.5599155441077255e-11,-5.2131716285352368e-02,1.1216578749052220e+00,1.1718059455021848e-02
c_p_gamma_low_egamma_ty_proton_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_0,0,9.9993053402481780e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.5707963267948966e+00,8.6083697208666753e-12,3.5599155441077255e-11,-5.2131716285352368e-02,1.1216578749052220e+00,1.1718059455021848e-02
c_p_gamma_low_egamma_ty_proton_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_0,0,9.9993053402481780e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,kp,2.1983517803280428e+00,-3.0616169978683830e-17,-2.1983517803280428e+00,0.0000000000000000e+00,2.1983517803280428e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.5707963267948966e+00,8.6083697208666753e-12,3.5599155441077255e-11,-5.2131716285352368e-02,1.1216578749052220e+00,1.1718059455021848e-02
c_p_gamma_low_egamma_ty_proton_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_0,0,9.9993053402481780e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,pp,1.9401656552324167e+00,0.0000000000000000e+00,1.6983517803280428e+00,0.0000000000000000e+00,1.6983517803280428e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.5707963267948966e+00,8.6083697208666753e-12,3.5599155441077255e-11,-5.2131716285352368e-02,1.1216578749052220e+00,1.1718059455021848e-02
c_p_gamma_low_egamma_ty_proton_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_0,0,9.9993053402481780e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,qout,5.0000000000000000e-01,3.0616169978683830e-17,5.0000000000000000e-01,0.0000000000000000e+00,5.0000000000000000e-01,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.5707963267948966e+00,8.6083697208666753e-12,3.5599155441077255e-11,-5.2131716285352368e-02,1.1216578749052220e+00,1.1718059455021848e-02
c_p_gamma_low_egamma_ty_proton_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_1,1,9.8400925617367463e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,2.9452431127404308e+00,2.6646649027446812e-01,1.3318454057573986e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176789e-02
c_p_gamma_low_egamma_ty_proton_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_1,1,9.8400925617367463e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,2.9452431127404308e+00,2.6646649027446812e-01,1.3318454057573986e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176789e-02
c_p_gamma_low_egamma_ty_proton_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_1,1,9.8400925617367463e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,kp,2.0374759142607384e+00,4.9039264020161522e-01,-1.9775801272334634e+00,0.0000000000000000e+00,2.0374759142607384e+00,4.9554619068483170e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,2.9452431127404308e+00,2.6646649027446812e-01,1.3318454057573986e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176789e-02
c_p_gamma_low_egamma_ty_proton_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_1,1,9.8400925617367463e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,pp,2.1010415213008375e+00,0.0000000000000000e+00,1.8800349662253992e+00,0.0000000000000000e+00,1.8800349662253992e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,2.9452431127404308e+00,2.6646649027446812e-01,1.3318454057573986e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176789e-02
c_p_gamma_low_egamma_ty_proton_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_1,1,9.8400925617367463e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,qout,5.0000000000000000e-01,-4.9039264020161522e-01,9.7545161008064304e-02,0.0000000000000000e+00,5.0000000000000000e-01,2.9452431127404308e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,2.9452431127404308e+00,2.6646649027446812e-01,1.3318454057573986e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176789e-02
c_p_gamma_low_egamma_ty_proton_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_2,2,9.8400925395806427e-01,1.3744467859455345e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.9634954084936207e-01,2.6646649027446789e-01,1.3318454057573981e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176761e-02
c_p_gamma_low_egamma_ty_proton_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_2,2,9.8400925395806427e-01,1.3744467859455345e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.9634954084936207e-01,2.6646649027446789e-01,1.3318454057573981e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176761e-02
c_p_gamma_low_egamma_ty_proton_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_2,2,9.8400925395806427e-01,1.3744467859455345e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,kp,2.0374759142607384e+00,-4.9039264020161522e-01,-1.9775801272334634e+00,0.0000000000000000e+00,2.0374759142607384e+00,4.4693160539210623e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.9634954084936207e-01,2.6646649027446789e-01,1.3318454057573981e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176761e-02
c_p_gamma_low_egamma_ty_proton_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_2,2,9.8400925395806427e-01,1.3744467859455345e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,pp,2.1010415213008375e+00,0.0000000000000000e+00,1.8800349662253992e+00,0.0000000000000000e+00,1.8800349662253992e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.9634954084936207e-01,2.6646649027446789e-01,1.3318454057573981e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176761e-02
c_p_gamma_low_egamma_ty_proton_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_2,2,9.8400925395806427e-01,1.3744467859455345e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,qout,5.0000000000000000e-01,4.9039264020161522e-01,9.7545161008064124e-02,0.0000000000000000e+00,5.0000000000000000e-01,1.9634954084936207e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8800349662253992e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.9634954084936207e-01,2.6646649027446789e-01,1.3318454057573981e-01,-2.0593940905895614e-02,2.6141088943334383e+00,9.6953449535176761e-02
c_p_gamma_low_egamma_ty_proton_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_3,3,7.6688021531429951e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1991310965712776e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.1050880620834143e+00,4.6738715142933492e-02,1.0457746669919719e-02,-9.7472988308493506e-05,5.3023964828711678e+00,2.1657739862444772e-01
c_p_gamma_low_egamma_ty_proton_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_3,3,7.6688021531429951e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1991310965712776e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.1050880620834143e+00,4.6738715142933492e-02,1.0457746669919719e-02,-9.7472988308493506e-05,5.3023964828711678e+00,2.1657739862444772e-01
c_p_gamma_low_egamma_ty_proton_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_3,3,7.6688021531429951e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,kp,1.7476971621180497e+00,-1.9134171618254500e-01,-1.7371913303156343e+00,0.0000000000000000e+00,1.7476971621180497e+00,4.6026868849055456e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1991310965712776e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.1050880620834143e+00,4.6738715142933492e-02,1.0457746669919719e-02,-9.7472988308493506e-05,5.3023964828711678e+00,2.1657739862444772e-01
c_p_gamma_low_egamma_ty_proton_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_3,3,7.6688021531429951e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,pp,2.3908202734431523e+00,0.0000000000000000e+00,2.1991310965712776e+00,0.0000000000000000e+00,2.1991310965712776e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1991310965712776e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.1050880620834143e+00,4.6738715142933492e-02,1.0457746669919719e-02,-9.7472988308493506e-05,5.3023964828711678e+00,2.1657739862444772e-01
c_p_gamma_low_egamma_ty_proton_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,low_Egamma_Ty_proton_region_3,3,7.6688021531429951e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,prepared_spin_ensemble_v4,qout,5.0000000000000000e-01,1.9134171618254500e-01,-4.6193976625564331e-01,0.0000000000000000e+00,4.9999999999999994e-01,5.1050880620834143e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1991310965712776e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.1050880620834143e+00,4.6738715142933492e-02,1.0457746669919719e-02,-9.7472988308493506e-05,5.3023964828711678e+00,2.1657739862444772e-01
c_p_gamma_mid_egamma_ty_proton_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,mid_Egamma_Ty_proton_region_0,0,9.9946060911689139e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1525279643384914e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,8.4289246847148379e-12,1.2638527252170574e-11,-2.8755869651993132e-01,1.5467670137681346e+00,3.2318424780798813e-02
c_p_gamma_mid_egamma_ty_proton_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty_proton,mid_Egamma_Ty_proton_region_0,0,9.9946060911689139e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1525279643384914e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,8.4289246847148379e-12,1.2638527252170574e-11,-2.8755869651993132e-01,1.5467670137681346e+00,3.2318424780798813e-02
